cnote,dispatch_time,dispatch_date,client_name,weight,origin_cluster,to_pincode,trip_id,bp_id,serviceability,ODA,trip_category
2000848324,5/5/2019 11:19,5/5/2019,J.K.FILES (INDIA) LIMITED,4,BOMT1,722101,836804,BP1320,ODA_2_2,2,NP
1003054209,5/5/2019 11:19,5/5/2019,J.K.FILES (INDIA) LIMITED,1,CCUT1,722101,836804,BP1320,ODA_2_2,2,NP
2000797705,5/6/2019 8:58,5/6/2019,Sun Pharmaceutical Industries Ltd.,3,BOMT1,670331,836807,BP1206,ODA_3_5,3,DNP
1003114555,5/6/2019 8:58,5/6/2019,Hector Beverages Private Limited,714,BLRT1,670702,836807,BP1206,ODA_3_5,3,DNP
2000814806,5/6/2019 8:58,5/6/2019,RETAIL,120,BOMT1,670633,836807,BP1206,ODA_4_5,4,DNP
6000461673,5/6/2019 8:58,5/6/2019,Hilti India Private Ltd,4.22,CJBT1,670702,836807,BP1206,ODA_3_5,3,DNP
2000747459,5/5/2019 11:34,5/5/2019,RETAIL,284,PNQT2,276403,836814,BP1384,ODA_1_1,1,NP
1002763170,5/5/2019 11:48,5/5/2019,S CHAND AND COMPANY LIMITED,50,DELT1,202138,836817,BP1300,ODA_1_1,1,NP
8000684779,5/5/2019 12:18,5/5/2019,MTG Learning Media,37,DELT1,389350,836824,BP1591,ODA_1_1,1,NP
1003166736,5/5/2019 12:41,5/5/2019,Marc laboratories Ltd    ,35,LKOT1,416506,836835,BP1362,ODA_3_5,3,DNP
1003330028,5/5/2019 12:41,5/5/2019,HAAZTI INTERNATIONAL,40,MAAT2,416210,836835,BP1362,ODA_3_5,3,DNP
2000874201,5/5/2019 12:41,5/5/2019,RETAIL,25,HYDT1,416210,836835,BP1362,ODA_3_5,3,DNP
1002903688,5/5/2019 12:48,5/5/2019,CMX,289,BLRT1,833220,836837,BP1413,ODA_1_1,1,NP
1002903686,5/5/2019 12:48,5/5/2019,CMX,977,BLRT1,833220,836837,BP1413,ODA_1_1,1,NP
8000756779,5/5/2019 12:41,5/5/2019,RETAIL,230,AMBT1,403521,836840,BP1597,ODA_1_1,1,NP
1003054215,5/5/2019 12:49,5/5/2019,J.K.FILES (INDIA) LIMITED,5,CCUT1,334001,836841,BP1226,ODA_1_1,1,NP
2000860318,5/5/2019 12:49,5/5/2019,PACK SEAL INDUSTRIES,20,BOMT2,334001,836841,BP1226,ODA_1_1,1,NP
1003306687,5/5/2019 12:49,5/5/2019,RETAIL,220,JAIT1,334001,836841,BP1226,ODA_1_1,1,NP
1002811978,5/5/2019 13:01,5/5/2019,LANDIS,135,CCUT1,573202,836851,BP1231,ODA_5_5,5,DNP
1003151224,5/5/2019 13:22,5/5/2019,BABA ASSOCIATES & LOGISTICS PRIVATE LIMITED,36,BOMT1,847103,836854,BP1475,ODA_1_1,1,NP
2000861526,5/5/2019 13:22,5/5/2019,RETAIL,260,HYDT1,847404,836854,BP1475,ODA_1_1,1,NP
8000774712,5/7/2019 8:43,5/7/2019,RETAIL,142,JAIT1,781321,836857,BP1270,ODA_2_2,2,NP
2000856901,5/5/2019 13:48,5/5/2019,RETAIL,55,BOMT1,342902,836874,BP1226,ODA_6_5,6,DNP
2000856998,5/5/2019 13:48,5/5/2019,RETAIL,55,BOMT1,342902,836874,BP1226,ODA_6_5,6,DNP
2000856902,5/5/2019 13:48,5/5/2019,RETAIL,55,BOMT1,342902,836874,BP1226,ODA_6_5,6,DNP
2000856999,5/5/2019 13:48,5/5/2019,RETAIL,55,BOMT1,342902,836874,BP1226,ODA_6_5,6,DNP
2000857000,5/5/2019 13:48,5/5/2019,RETAIL,55,BOMT1,342902,836874,BP1226,ODA_6_5,6,DNP
2000856903,5/5/2019 13:48,5/5/2019,RETAIL,55,BOMT1,342902,836874,BP1226,ODA_6_5,6,DNP
2000856904,5/5/2019 13:48,5/5/2019,RETAIL,55,BOMT1,342902,836874,BP1226,ODA_6_5,6,DNP
2000856905,5/5/2019 13:48,5/5/2019,RETAIL,55,BOMT1,342902,836874,BP1226,ODA_6_5,6,DNP
2000856906,5/5/2019 13:48,5/5/2019,RETAIL,55,BOMT1,342902,836874,BP1226,ODA_6_5,6,DNP
2000856907,5/5/2019 13:48,5/5/2019,RETAIL,55,BOMT1,342902,836874,BP1226,ODA_6_5,6,DNP
2000801099,5/5/2019 13:43,5/5/2019,RETAIL,70,NOIT1,385110,836875,BP1534,ODA_4_7,4,DNP
1003025594,5/5/2019 14:04,5/5/2019,Lapp India,44.7,PNQT2,423301,836887,BP1133,ODA_4_7,4,DNP
1003049539,5/5/2019 14:04,5/5/2019,SEW Eurodrive India Pvt. Ltd.,116,PNQT2,423301,836887,BP1133,ODA_4_7,4,DNP
1003153562,5/5/2019 17:38,5/5/2019,AAJ Enterprises Pvt. Ltd,26,DELT1,244412,836890,BP1058,ODA_1_1,1,NP
2000578757,5/5/2019 14:28,5/5/2019,RETAIL,50,AMDT1,518501,836891,BP1273,ODA_3_5,3,DNP
1002753793,5/5/2019 14:43,5/5/2019,SOS  Spacewood Office Solutions,602,AMBT1,441122,836892,BP1142,ODA_1_1,1,NP
8000719590,5/7/2019 6:58,5/7/2019,RETAIL,205,BOMT1,835101,836909,BP1716,ODA_1_4,1,NP
8000756792,5/5/2019 16:18,5/5/2019,RETAIL,150,AMBT1,204101,836926,BP1510,ODA_1_1,1,NP
1002378069,5/5/2019 16:27,5/5/2019,G Charge Impex Pvt Ltd,61,AMBT1,228145,836929,BP1365,ODA_1_1,1,NP
1003136950,5/6/2019 8:37,5/6/2019,Symrise Private Limited - Flavour,529,MAAT2,781123,836930,BP1091,ODA_2_2,2,NP
1003154352,5/6/2019 8:37,5/6/2019,MINOCHA ENTERPRISES PRIVATE LIMITED,75,DELT1,781124,836930,BP1091,ODA_2_2,2,NP
1003140222,5/6/2019 8:37,5/6/2019,Penguin Random House India Pvt Ltd,47,NOIT1,781015,836930,BP1091,ODA_1_1,1,NP
1003150311,5/6/2019 8:37,5/6/2019,Fuerst Day Lawson (India) Pvt Ltd,684,DELT1,781122,836930,BP1091,ODA_1_1,1,NP
1002774132,5/6/2019 8:37,5/6/2019,TEAM COMPUTERS PVT LTD,4,CCUT1,781134,836930,BP1091,ODA_1_1,1,NP
1002774131,5/6/2019 8:37,5/6/2019,TEAM COMPUTERS PVT LTD,4,CCUT1,781134,836930,BP1091,ODA_1_1,1,NP
6000081199,5/5/2019 17:10,5/5/2019,Hilti India Private Ltd,14.15,BOMT1,457887,836940,BP1390,ODA_6_7,6,DNP
1003305653,5/5/2019 17:22,5/5/2019,Aahaa Stores Pvt. Ltd.,24,DELT1,416219,836942,BP1362,ODA_2_2,2,NP
1003138566,5/14/2019 10:29,5/14/2019,Paharpur 3P,7413,NOIT1,781132,836947,BP1091,ODA_1_1,1,NP
1003033208,5/6/2019 9:07,5/6/2019,Givaudan (India) Pvt. Ltd.,4320,PNQT1,631213,836954,BP1596,ODA_1_1,1,NP
2000856980,5/6/2019 10:00,5/6/2019,RETAIL,55,BOMT1,387001,836963,BP1478,ODA_1_1,1,NP
2000882806,5/6/2019 10:00,5/6/2019,RETAIL,13,NOIT1,387001,836963,BP1478,ODA_1_1,1,NP
8000778181,5/6/2019 10:00,5/6/2019,Aimil India Ltd.,7,DELT1,387001,836963,BP1478,ODA_1_1,1,NP
1002919424,5/6/2019 10:00,5/6/2019,Euronics industries pvt ltd.,93,DELT1,388121,836963,BP1478,ODA_1_1,1,NP
1003045869,5/5/2019 18:32,5/5/2019,Larsen & Toubro Limited,1200,NAGT1,415639,836967,BP1587,ODA_3_7,3,DNP
1002696411,5/6/2019 8:37,5/6/2019,SEW Eurodrive India Pvt. Ltd.,150,MAAT1,391243,836974,BP1223,ODA_1_1,1,NP
1003025085,5/6/2019 8:37,5/6/2019,SEW Eurodrive India Pvt. Ltd.,642,PNQT2,391243,836974,BP1223,ODA_1_1,1,NP
1003025086,5/6/2019 8:37,5/6/2019,SEW Eurodrive India Pvt. Ltd.,1285,PNQT2,391243,836974,BP1223,ODA_1_1,1,NP
2000835542,5/5/2019 21:51,5/5/2019,RETAIL,140,DELT1,222161,837002,BP1542,ODA_2_2,2,NP
1003085384,5/5/2019 21:51,5/5/2019,RETAIL,130,DELT1,233230,837004,BP1542,ODA_4_5,4,DNP
8000775651,5/6/2019 8:57,5/6/2019,Baggit,15,BOMT2,394518,837069,BP1146,ODA_1_1,1,NP
1002989299,5/6/2019 7:16,5/6/2019,Flax Jay Shree Textiles,487,CCUT1,394110,837105,BP1146,ODA_1_1,1,NP
1003104241,5/6/2019 7:22,5/6/2019,RICCO DELIZIO LLP,55,BLRT1,462010,837127,BP1663,ODA_1_1,1,NP
1002370543,5/6/2019 9:55,5/6/2019,Hector Beverages Private Limited,170,AMDT1,521134,837136,BP1100,ODA_3_5,3,DNP
2000826347,5/6/2019 7:55,5/6/2019,Vashi Electricals Pvt. Ltd,60,BOMT1,396120,837152,BP1332,ODA_1_1,1,NP
1003369130,5/6/2019 9:32,5/6/2019,L&T Electrical  & Automation,87,NAGT1,533001,837153,BP1219,ODA_2_2,2,NP
1003369131,5/6/2019 9:32,5/6/2019,L&T Electrical  & Automation,167,NAGT1,533001,837153,BP1219,ODA_2_2,2,NP
1003046327,5/6/2019 9:32,5/6/2019,L&T Electrical  & Automation,10,NAGT1,533001,837153,BP1219,ODA_2_2,2,NP
1003046322,5/6/2019 9:32,5/6/2019,L&T Electrical  & Automation,20,NAGT1,533001,837153,BP1219,ODA_2_2,2,NP
1003307104,5/6/2019 9:32,5/6/2019,Continental Coffee Pvt Ltd Unit 3,1152,HYDT1,533440,837153,BP1219,ODA_2_2,2,NP
1003382246,5/6/2019 7:02,5/6/2019,Signode india Limited,200,BOMT1,422209,837155,BP1133,ODA_1_1,1,NP
1003303798,5/6/2019 7:34,5/6/2019,Sun Pharma Laboratories Ltd.,6,BOMT1,743503,837171,BP1633,ODA_1_1,1,NP
2000752445,5/6/2019 7:34,5/6/2019,RETAIL,20,DELT1,743503,837171,BP1633,ODA_1_1,1,NP
2000640285,5/6/2019 7:34,5/6/2019,Kion India Pvt Ltd,135,PNQT1,743503,837171,BP1633,ODA_1_1,1,NP
1001946537,5/6/2019 7:34,5/6/2019,STERLING,100,AMDT1,743503,837171,BP1633,ODA_1_1,1,NP
2000629207,5/6/2019 7:34,5/6/2019,RETAIL,53,AMBT1,743513,837171,BP1633,ODA_1_1,1,NP
1003111830,5/6/2019 7:34,5/6/2019,C&S ELECTRIC LTD,40,CCUT1,743503,837171,BP1633,ODA_1_1,1,NP
2000804835,5/6/2019 7:34,5/6/2019,RETAIL,101,CCUT1,743503,837171,BP1633,ODA_1_1,1,NP
1003115275,5/6/2019 10:19,5/6/2019,DIC INDIA LIMITED,523,NOIT1,396230,837173,BP1339,ODA_1_1,1,NP
1003154369,5/6/2019 10:19,5/6/2019,HITECH INTERNATIONAL,100,DELT1,396230,837173,BP1339,ODA_1_1,1,NP
1003361012,5/6/2019 10:19,5/6/2019,J.K.FILES (INDIA) LIMITED,1,BOMT1,396230,837173,BP1339,ODA_1_1,1,NP
1003393960,5/6/2019 10:19,5/6/2019,TOYOTA MATERIAL HANDLING INDIA PVT. LTD. ,69.4,DELT1,396230,837173,BP1339,ODA_1_1,1,NP
8000471353,5/6/2019 10:19,5/6/2019,RETAIL,98,AMDT1,396230,837173,BP1339,ODA_1_1,1,NP
1003341626,5/6/2019 10:19,5/6/2019,J.K.FILES (INDIA) LIMITED,2,BOMT1,396230,837173,BP1339,ODA_1_1,1,NP
2000785906,5/6/2019 7:31,5/6/2019,RETAIL,20,PNQT2,382449,837175,BP1335,ODA_1_1,1,NP
1003102498,5/6/2019 10:19,5/6/2019,MARKEM-IMAJE INDIA PVT LTD,4,NOIT1,396171,837181,BP1332,ODA_1_1,1,NP
1003182108,5/6/2019 9:36,5/6/2019,RETAIL,247,CJBT1,403002,837193,BP1423,ODA_1_1,1,NP
8000675294,5/6/2019 9:36,5/6/2019,Shalibhadra Creation Pvt Ltd,30,BOMT1,403002,837193,BP1423,ODA_1_1,1,NP
1003022371,5/6/2019 9:36,5/6/2019,RETAIL,5.6,PNQT1,403206,837193,BP1423,ODA_1_1,1,NP
2000863209,5/6/2019 9:32,5/6/2019,DORMA INDIA PRIVATE LIMITED,197,MAAT2,403110,837196,BP1589,ODA_1_1,1,NP
2000863216,5/6/2019 9:32,5/6/2019,DORMA INDIA PRIVATE LIMITED,254,MAAT2,403110,837196,BP1589,ODA_1_1,1,NP
2000835345,5/6/2019 10:11,5/6/2019,RETAIL,84,DELT1,403714,837199,BP1597,ODA_1_1,1,NP
8000731224,5/6/2019 8:28,5/6/2019,Sun Infonet Pvt Ltd,36,DELT1,403521,837203,BP1426,ODA_1_1,1,NP
1003320060,5/6/2019 8:28,5/6/2019,Tuareg Marketing Pvt Ltd,377,DELT1,403521,837203,BP1426,ODA_1_1,1,NP
1003304629,5/6/2019 8:28,5/6/2019,Vashi Electricals Pvt. Ltd,35,BOMT1,403521,837203,BP1426,ODA_1_1,1,NP
1002925215,5/6/2019 8:28,5/6/2019,Atul Limited,120,AMDT1,403521,837203,BP1426,ODA_1_1,1,NP
2000824444,5/6/2019 8:28,5/6/2019,Sleek International Pvt. Ltd.(Zoom),40,BOMT1,403521,837203,BP1426,ODA_1_1,1,NP
1003300681,5/6/2019 8:28,5/6/2019,Kings Safetywear (India) Private Limited,5,BLRT1,403521,837203,BP1426,ODA_1_1,1,NP
2000819181,5/6/2019 8:28,5/6/2019,RETAIL,20,BOMT2,403521,837203,BP1426,ODA_1_1,1,NP
8000787275,5/6/2019 8:28,5/6/2019,VIJOSH GROUP,30,BOMT2,403521,837203,BP1426,ODA_1_1,1,NP
8000706853,5/6/2019 8:28,5/6/2019,RETAIL,10,BOMT2,403521,837203,BP1426,ODA_1_1,1,NP
2000819177,5/6/2019 8:28,5/6/2019,RETAIL,10,BOMT2,403509,837204,BP1426,ODA_1_1,1,NP
2000577571,5/6/2019 8:52,5/6/2019,Cochin IKEA,47,CJBT1,403507,837206,BP1426,ODA_1_1,1,NP
1002939928,5/6/2019 8:52,5/6/2019,RETAIL,62,DELT1,403507,837206,BP1426,ODA_1_1,1,NP
2000819179,5/6/2019 8:52,5/6/2019,RETAIL,40,BOMT2,403507,837206,BP1426,ODA_1_1,1,NP
8000787280,5/6/2019 8:52,5/6/2019,VIJOSH GROUP,45,BOMT2,403507,837206,BP1426,ODA_1_1,1,NP
1002219668,5/6/2019 8:52,5/6/2019,Zebion Infotech  Pvt Ltd,68,PNQT1,403507,837206,BP1426,ODA_1_1,1,NP
1002526788,5/6/2019 9:12,5/6/2019,KAIZEN SPINTECH PVT LTD,22.88,CJBT1,403404,837207,BP1426,ODA_1_1,1,NP
8000799996,5/6/2019 8:52,5/6/2019,RETAIL,40,LKOT1,403504,837208,BP1426,ODA_1_1,1,NP
8000742862,5/6/2019 8:52,5/6/2019,RETAIL,170,LKOT1,403504,837208,BP1426,ODA_1_1,1,NP
2000751890,5/6/2019 8:52,5/6/2019,RETAIL,27,AMDT1,403504,837208,BP1426,ODA_1_1,1,NP
2000685866,5/6/2019 8:52,5/6/2019,RETAIL,385,BOMT2,403504,837208,BP1426,ODA_1_1,1,NP
2000834830,5/6/2019 14:08,5/6/2019,RETAIL,31,DELT1,533308,837218,BP1219,ODA_1_1,1,NP
2000407004,5/6/2019 14:08,5/6/2019,RETAIL,240,BLRT1,533125,837218,BP1219,ODA_1_1,1,NP
1003058309,5/6/2019 14:08,5/6/2019,Reliance Retail Limited (Projects),32,BOMT2,533238,837218,BP1219,ODA_1_1,1,NP
2000874634,5/6/2019 14:08,5/6/2019,RETAIL,100,HYDT1,533341,837218,BP1219,ODA_1_1,1,NP
1003165921,5/6/2019 14:08,5/6/2019,Rivigo Inventory,10,DELT1,534313,837218,BP1219,ODA_1_1,1,NP
2000848615,5/6/2019 14:08,5/6/2019,Reliance Retail Limited (Projects),969,BOMT1,533238,837218,BP1219,ODA_1_1,1,NP
2000848616,5/6/2019 14:08,5/6/2019,Reliance Retail Limited (Projects),569,BOMT1,533238,837218,BP1219,ODA_1_1,1,NP
1003365961,5/6/2019 14:08,5/6/2019,ORIENT Electric Limited Switch Gears,20,NOIT1,533238,837218,BP1219,ODA_1_1,1,NP
1003365962,5/6/2019 14:08,5/6/2019,ORIENT Electric Limited Switch Gears,12,NOIT1,533238,837218,BP1219,ODA_1_1,1,NP
1003118979,5/6/2019 8:19,5/6/2019,IFF Fragrance,152,MAAT2,781104,837219,BP1091,ODA_1_1,1,NP
8000744979,5/6/2019 10:17,5/6/2019,SDPL,68,BOMT1,533406,837247,BP1219,ODA_2_2,2,NP
1003143011,5/6/2019 10:17,5/6/2019,CLASSIC FASHIONS DIVISION,115.6,CJBT1,533401,837247,BP1219,ODA_2_2,2,NP
1001530198,5/6/2019 9:31,5/6/2019,Super Formulation Pvt Ltd,1575,IDRT1,637013,837252,BP1187,ODA_2_2,2,NP
1003039246,5/6/2019 11:03,5/6/2019,Ashok Leyland Ltd,10,DELT1,534101,837261,BP1675,ODA_1_1,1,NP
1003039401,5/6/2019 11:03,5/6/2019,Ashok Leyland Ltd,14,DELT1,534101,837261,BP1675,ODA_1_1,1,NP
1003039486,5/6/2019 11:03,5/6/2019,Ashok Leyland Ltd,19,DELT1,534101,837261,BP1675,ODA_1_1,1,NP
1003039497,5/6/2019 11:03,5/6/2019,Ashok Leyland Ltd,14,DELT1,534101,837261,BP1675,ODA_1_1,1,NP
8000716998,5/6/2019 9:24,5/6/2019,RETAIL,259,MAAT2,403517,837262,BP1426,ODA_1_1,1,NP
2000688424,5/6/2019 9:24,5/6/2019,RETAIL,25,BOMT1,403114,837262,BP1426,ODA_1_1,1,NP
8000787278,5/6/2019 9:24,5/6/2019,VIJOSH GROUP,35,BOMT2,403515,837262,BP1426,ODA_1_1,1,NP
2000874629,5/6/2019 8:37,5/6/2019,RETAIL,60,HYDT1,403109,837265,BP1426,ODA_1_1,1,NP
2000804830,5/6/2019 8:37,5/6/2019,RETAIL,360,CCUT1,403511,837265,BP1426,ODA_1_1,1,NP
2000804831,5/6/2019 8:37,5/6/2019,RETAIL,360,CCUT1,403511,837265,BP1426,ODA_1_1,1,NP
2000259469,5/6/2019 8:37,5/6/2019,Cilicant Chem Pvt Ltd  ,441,PNQT1,403511,837265,BP1426,ODA_1_1,1,NP
8000744963,5/6/2019 11:05,5/6/2019,SDPL,68,BOMT1,534198,837272,BP1675,ODA_2_2,2,NP
1003361168,5/6/2019 9:13,5/6/2019,J.K.FILES (INDIA) LIMITED,2,BOMT1,403110,837276,BP1426,ODA_1_1,1,NP
1003049536,5/6/2019 9:13,5/6/2019,SEW Eurodrive India Pvt. Ltd.,460,PNQT2,403110,837276,BP1426,ODA_1_1,1,NP
8000787283,5/6/2019 9:13,5/6/2019,VIJOSH GROUP,15,BOMT2,403110,837276,BP1426,ODA_1_1,1,NP
2000600731,5/6/2019 9:13,5/6/2019,RETAIL,50,BLRT1,403110,837276,BP1426,ODA_1_1,1,NP
1003049751,5/6/2019 9:07,5/6/2019,SEW Eurodrive India Pvt. Ltd.,179,PNQT2,403406,837277,BP1426,ODA_1_1,1,NP
1002944680,5/6/2019 10:41,5/6/2019,RETAIL,330,NOIT1,533201,837293,BP1219,ODA_2_2,2,NP
2000852709,5/6/2019 10:41,5/6/2019,RETAIL,40,BLRT1,533201,837293,BP1219,ODA_2_2,2,NP
1003039418,5/6/2019 7:57,5/6/2019,Ashok Leyland Ltd,28,DELT1,516309,837299,BP1604,ODA_2_3,2,NP
1003039485,5/6/2019 7:57,5/6/2019,Ashok Leyland Ltd,4,DELT1,516309,837299,BP1604,ODA_2_3,2,NP
1003301282,5/6/2019 8:42,5/6/2019,Hilti India Private Limtied ,12,MAAT2,603203,837306,BP1036,ODA_1_1,1,NP
1002925240,5/6/2019 8:57,5/6/2019,Givaudan (India) Pvt. Ltd.,324,AMDT1,571301,837313,BP1205,ODA_1_1,1,NP
1003370071,5/6/2019 8:57,5/6/2019,Blend Colours Pvt. Ltd.Special,395,HYDT1,571302,837313,BP1205,ODA_1_1,1,NP
1003296906,5/6/2019 9:07,5/6/2019,Fleetguard Filters,106,DELT1,327001,837316,BP1599,ODA_5_5,5,DNP
1003040171,5/6/2019 9:07,5/6/2019,Fleetguard Filters,457,DELT1,327001,837316,BP1599,ODA_5_5,5,DNP
1003296705,5/6/2019 9:07,5/6/2019,Fleetguard Filters,581,DELT1,327001,837316,BP1599,ODA_5_5,5,DNP
1003068897,5/6/2019 9:07,5/6/2019,Fleetguard Filters,109,DELT1,327001,837316,BP1599,ODA_5_5,5,DNP
1003152931,5/6/2019 8:15,5/6/2019,PRISM JOHNSON LIMITED,91,AMBT1,441111,837317,BP1159,ODA_1_1,1,NP
1003327087,5/6/2019 13:36,5/6/2019,Godrej& Boyce,1,BOMT1,421604,837318,BP1481,ODA_1_1,1,NP
1003327117,5/6/2019 13:36,5/6/2019,Godrej& Boyce,11,BOMT1,421604,837318,BP1481,ODA_1_1,1,NP
1003327230,5/6/2019 13:36,5/6/2019,Godrej& Boyce,1,BOMT1,421604,837318,BP1481,ODA_1_1,1,NP
2000653505,5/6/2019 13:05,5/6/2019,RETAIL,45,AMBT1,522001,837322,BP1100,ODA_2_2,2,NP
1002407957,5/6/2019 8:07,5/6/2019,Ajanta Marketing ,236,AMDT1,577501,837327,BP1628,ODA_1_1,1,NP
2000874233,5/6/2019 8:08,5/6/2019,RETAIL,105,HYDT1,581116,837333,BP1628,ODA_1_1,1,NP
2000771615,5/6/2019 9:05,5/6/2019,RETAIL,250,BOMT2,441122,837345,BP1169,ODA_1_1,1,NP
1001882965,5/6/2019 9:05,5/6/2019,SOS  Spacewood Office Solutions,166.12,PNQT2,441122,837345,BP1169,ODA_1_1,1,NP
1003379406,5/6/2019 9:05,5/6/2019,Workstore Limited,22,BOMT1,441122,837345,BP1169,ODA_1_1,1,NP
1003373021,5/6/2019 9:05,5/6/2019,Xseed Education,185,BLRT1,441122,837345,BP1169,ODA_1_1,1,NP
1003366404,5/6/2019 9:05,5/6/2019,SOS  Spacewood Office Solutions,120,NOIT1,441122,837345,BP1169,ODA_1_1,1,NP
1002017231,5/6/2019 8:23,5/6/2019,TAKASAGO INTERNATIONAL INDIA PRIVATE LIMITED,830,MAAT2,781122,837351,BP1091,ODA_1_1,1,NP
1003118990,5/6/2019 8:23,5/6/2019,IFF Fragrance,1251,MAAT2,781122,837351,BP1091,ODA_1_1,1,NP
2000830504,5/6/2019 9:32,5/6/2019,Soccer International Pvt. Ltd,181,AMBT1,403706,837356,BP1597,ODA_1_1,1,NP
1003388117,5/6/2019 8:28,5/6/2019,Carrier Midea India Private Limited,1.5,NAGT1,387570,837373,BP1057,ODA_1_1,1,NP
1003076056,5/6/2019 8:20,5/6/2019,Sudhir Life Sciences Pvt Ltd,236,IDRT1,384315,837386,BP1534,ODA_1_1,1,NP
1003122309,5/6/2019 8:20,5/6/2019,Kavit Soap Industries,135,AMDT1,384315,837386,BP1534,ODA_1_1,1,NP
1003038730,5/6/2019 10:20,5/6/2019,Hindware Trading,272,DELT1,396050,837387,BP1105,ODA_2_2,2,NP
1003039570,5/6/2019 10:03,5/6/2019,Ashok Leyland Ltd,2,DELT1,637301,837397,BP1187,ODA_2_2,2,NP
8000749630,5/6/2019 8:39,5/6/2019,SHIV SHAKTI ENTERPRISES,55,DELT1,384170,837420,BP1240,ODA_1_1,1,NP
1003120478,5/6/2019 8:39,5/6/2019,Slaney Healthcare,17,AMDT1,385535,837420,BP1240,ODA_2_2,2,NP
1003306121,5/6/2019 8:39,5/6/2019,Sekhani Industries Pvt Ltd,16,AMDT1,385535,837420,BP1240,ODA_2_2,2,NP
1001899543,5/6/2019 9:58,5/6/2019,Welcome Crop Science Pvt. Ltd,2730,DELT1,561203,837422,BP1139,ODA_1_1,1,NP
1002840875,5/6/2019 9:58,5/6/2019,Nunhems India Pvt Ltd.,97,HYDT1,561203,837422,BP1139,ODA_1_1,1,NP
1003387309,5/6/2019 9:58,5/6/2019,Nunhems India Pvt Ltd.,85,HYDT1,561203,837422,BP1139,ODA_1_1,1,NP
2000812467,5/6/2019 8:47,5/6/2019,RETAIL,110,NOIT1,591307,837424,BP1297,ODA_2_2,2,DNP
2000856963,5/6/2019 8:47,5/6/2019,RETAIL,55,BOMT1,587313,837424,BP1297,ODA_3_5,3,DNP
8000779267,5/6/2019 8:47,5/6/2019,Aimil India Ltd.,20,DELT1,591302,837424,BP1297,ODA_1_1,1,DNP
1003299512,5/6/2019 8:47,5/6/2019,Schwing Stetter India Private Limtied,320,MAAT1,591307,837424,BP1297,ODA_2_2,2,DNP
2000538211,5/6/2019 8:47,5/6/2019,RETAIL,340,HYDT1,591307,837424,BP1297,ODA_2_2,2,DNP
1003323497,5/6/2019 9:29,5/6/2019,Holistique Beauty Products Private Limited,22,BOMT1,560300,837430,BP1139,ODA_1_1,1,NP
1001449326,5/6/2019 9:56,5/6/2019,R L JAIN EQUIPMENTS PVT LTD,720,JAIT1,501301,837442,BP1608,ODA_1_1,1,NP
8000649709,5/6/2019 9:01,5/6/2019,RETAIL,14,DELT1,394510,837445,BP1299,ODA_1_1,1,NP
2000861564,5/6/2019 9:28,5/6/2019,RETAIL,100,HYDT1,394540,837447,BP1299,ODA_1_1,1,NP
8000743080,5/6/2019 8:54,5/6/2019,SRIDEVI GROUP,5,HYDT1,416001,837452,BP1215,ODA_2_2,2,NP
1003379407,5/6/2019 8:54,5/6/2019,Workstore Limited,62,BOMT1,416001,837452,BP1215,ODA_2_2,2,NP
1003054448,5/6/2019 8:36,5/6/2019,EIBC Private Limited,18,CCUT1,442001,837457,BP1142,ODA_3_7,3,DNP
6001000778,5/6/2019 10:00,5/6/2019,Xseed Education,282,BLRT1,638105,837460,BP1187,ODA_4_5,4,DNP
1003350211,5/6/2019 8:46,5/6/2019,ORIENT Electric Limited Switch Gears,120,NOIT1,847104,837476,BP1475,ODA_1_1,1,NP
1003054506,5/6/2019 8:46,5/6/2019,BAZZAR STYLE RETAIL PVT LTD,482,CCUT1,843320,837476,BP1475,ODA_2_2,2,NP
8000448824,5/6/2019 9:11,5/6/2019,SYNERGY SYSTEMS & SOLUTION,24,DELT1,233305,837493,BP1542,ODA_4_5,4,DNP
8000645065,5/6/2019 9:11,5/6/2019,RETAIL,30,BOMT2,233222,837493,BP1542,ODA_4_5,4,DNP
2000698137,5/6/2019 9:11,5/6/2019,RETAIL,45,PNQT1,233001,837493,BP1542,ODA_3_5,3,DNP
6000209492,5/6/2019 9:11,5/6/2019,Hilti India Private Ltd,1.07,DELT1,221116,837493,BP1542,ODA_1_1,1,DNP
6000308554,5/6/2019 9:11,5/6/2019,Hilti India Private Ltd,1,DELT1,221116,837493,BP1542,ODA_1_1,1,DNP
6000309563,5/6/2019 9:11,5/6/2019,Hilti India Private Ltd,1,DELT1,221116,837493,BP1542,ODA_1_1,1,DNP
1003171688,5/6/2019 8:55,5/6/2019,Keva Industries,78,AMBT1,815352,837501,BP1703,ODA_1_1,1,NP
2000852391,5/6/2019 8:55,5/6/2019,RETAIL,23,BLRT1,815351,837501,BP1703,ODA_2_2,2,NP
1002925347,5/6/2019 9:04,5/6/2019,BUZIL ROSSARI PVT LTD,1887,AMDT1,444203,837502,BP1271,ODA_2_2,2,NP
8000770043,5/6/2019 9:34,5/6/2019,RETAIL,30,MAAT2,222139,837510,BP1542,ODA_3_5,3,DNP
8000675661,5/6/2019 9:34,5/6/2019,RETAIL,60,BOMT1,222001,837510,BP1542,ODA_2_2,2,DNP
1001278767,5/6/2019 9:34,5/6/2019,Venus Valves Industries,318.8,AMDT1,222001,837510,BP1542,ODA_2_2,2,DNP
